data,campeonato,rodada,time_mandante,time_visitante,gols_mandante,gols_visitante,resultado,local,chutes_mandante,chutes_visitante,posse_bola_mandante,posse_bola_visitante,time,adversario,gols_marcados,gols_sofridos,mandante,resultado_do_time,media_gols_marcados_ult5,media_gols_sofridos_ult5,vitorias_ult5,empates_ult5,derrotas_ult5,sequencia_resultados,odd_1,odd_X,odd_2,odd_over_2_5,odd_under_2_5,casa_aposta,data_odds,prob_1,prob_X,prob_2,prob_over_2_5,prob_under_2_5,soma_prob_1x2,prob_1_norm,prob_X_norm,prob_2_norm,soma_prob_over_under,prob_over_2_5_norm,prob_under_2_5_norm
2022-01-06,Brasileiro Série B,1,Time11_SerieB,Time10_SerieB,1,3,A,Estádio Time11_SerieB,13,12,63,37,Time11_SerieB,Time10_SerieB,1,3,1,D,,,,,,,9.19,4.81,1.74,1.72,3.22,Pinnacle,2022-01-05,0.1088139281828074,0.2079002079002079,0.5747126436781609,0.5813953488372093,0.3105590062111801,0.8914267797611761,0.12206715195605852,0.2332218558162532,0.6447109922276884,0.8919543550483895,0.6518218623481782,0.3481781376518218
2022-01-06,Brasileiro Série B,3,Time6_SerieB,Time17_SerieB,1,3,A,Estádio Time6_SerieB,11,17,67,33,Time17_SerieB,Time6_SerieB,3,1,0,V,,,,,,,6.72,3.87,1.97,1.74,2.94,Betfair,2022-01-05,0.1488095238095238,0.25839793281653745,0.5076142131979695,0.5747126436781609,0.3401360544217687,0.9148216698240308,0.16266506218435758,0.28245716224260536,0.554877775573037,0.9148486980999295,0.6282051282051282,0.3717948717948718
2022-01-06,Brasileiro Série B,1,Time2_SerieB,Time13_SerieB,1,4,A,Estádio Time2_SerieB,9,11,37,63,Time13_SerieB,Time2_SerieB,4,1,0,V,,,,,,,5.54,3.79,2.01,1.52,3.52,Bet365,2022-01-03,0.18050541516245489,0.2638522427440633,0.49751243781094534,0.6578947368421053,0.2840909090909091,0.9418700957174635,0.191645765146579,0.28013655380265107,0.52821768105077,0.9419856459330145,0.6984126984126984,0.30158730158730157
2022-01-06,Brasileiro Série B,3,Time6_SerieB,Time17_SerieB,1,3,A,Estádio Time6_SerieB,11,17,67,33,Time6_SerieB,Time17_SerieB,1,3,1,D,1.0,1.0,0.0,1.0,0.0,E,17.22,4.21,1.72,1.68,3.53,Pinnacle,2022-01-04,0.05807200929152149,0.23752969121140144,0.5813953488372093,0.5952380952380952,0.28328611898017,0.8769970493401322,0.06621688104334658,0.2708443447901255,0.662938774166528,0.8785242142182652,0.6775431861804223,0.32245681381957775
2022-01-07,Brasileiro Série B,15,Time14_SerieB,Time7_SerieB,1,2,A,Estádio Time14_SerieB,14,15,47,53,Time7_SerieB,Time14_SerieB,2,1,0,V,,,,,,,5.34,5.47,2.03,1.75,3.43,Betano,2022-01-06,0.18726591760299627,0.18281535648994515,0.4926108374384237,0.5714285714285714,0.29154518950437314,0.8626921115313652,0.2170715543817602,0.21191263261400353,0.5710158130042362,0.8629737609329445,0.6621621621621622,0.33783783783783783
2022-01-07,Brasileiro Série B,15,Time14_SerieB,Time7_SerieB,1,2,A,Estádio Time14_SerieB,14,15,47,53,Time14_SerieB,Time7_SerieB,1,2,1,D,,,,,,,4.25,4.72,2.13,1.62,3.33,Sportingbet,2022-01-04,0.23529411764705882,0.21186440677966104,0.4694835680751174,0.6172839506172839,0.3003003003003003,0.9166420925018373,0.2566913734071046,0.23113100359749886,0.5121776229953965,0.9175842509175842,0.6727272727272727,0.32727272727272727
2022-01-07,Brasileiro Série B,10,Time6_SerieB,Time9_SerieB,0,2,A,Estádio Time6_SerieB,11,15,46,54,Time6_SerieB,Time9_SerieB,0,2,1,D,1.0,2.0,0.0,1.0,1.0,ED,5.88,5.37,1.91,2.52,2.08,Betano,2022-01-04,0.17006802721088435,0.186219739292365,0.5235602094240838,0.3968253968253968,0.4807692307692307,0.8798479759273331,0.19329251400690875,0.21164990360533026,0.595057582387761,0.8775946275946276,0.45217391304347826,0.5478260869565217
2022-01-07,Brasileiro Série B,10,Time6_SerieB,Time9_SerieB,0,2,A,Estádio Time6_SerieB,11,15,46,54,Time9_SerieB,Time6_SerieB,2,0,0,V,3.0,4.0,0.0,0.0,1.0,D,11.55,4.47,1.7,2.89,1.81,Betano,2022-01-06,0.08658008658008658,0.2237136465324385,0.5882352941176471,0.3460207612456747,0.5524861878453039,0.8985290272301721,0.09635758440323347,0.24897765097479793,0.6546647646219687,0.8985069490909786,0.38510638297872335,0.6148936170212767
2022-01-07,Brasileiro Série B,14,Time8_SerieB,Time12_SerieB,2,0,H,Estádio Time8_SerieB,12,13,33,67,Time8_SerieB,Time12_SerieB,2,0,1,V,,,,,,,2.05,3.83,6.52,2.69,1.89,Betfair,2022-01-05,0.48780487804878053,0.2610966057441253,0.15337423312883436,0.3717472118959108,0.5291005291005292,0.9022757169217401,0.5406383757206787,0.28937563191315696,0.16998599236616432,0.9008477409964399,0.4126637554585153,0.5873362445414848
2022-01-07,Brasileiro Série B,14,Time8_SerieB,Time12_SerieB,2,0,H,Estádio Time8_SerieB,12,13,33,67,Time12_SerieB,Time8_SerieB,0,2,0,D,4.0,3.0,1.0,0.0,0.0,V,2.11,4.29,5.27,3.28,1.69,Pinnacle,2022-01-04,0.47393364928909953,0.2331002331002331,0.18975332068311196,0.3048780487804878,0.591715976331361,0.8967872030724446,0.5284794962120061,0.2599281438245531,0.21159235996344078,0.8965940251118487,0.34004024144869216,0.659959758551308
2022-01-08,Brasileiro Série B,17,Time19_SerieB,Time9_SerieB,4,0,H,Estádio Time19_SerieB,13,10,30,70,Time19_SerieB,Time9_SerieB,4,0,1,V,,,,,,,2.09,5.4,5.16,1.71,3.66,Bet365,2022-01-07,0.47846889952153115,0.18518518518518517,0.19379844961240308,0.5847953216374269,0.27322404371584696,0.8574525343191194,0.5580121118908008,0.21597135441699508,0.22601653369220415,0.8580193653532738,0.6815642458100559,0.31843575418994413
2022-01-08,Brasileiro Série B,17,Time19_SerieB,Time9_SerieB,4,0,H,Estádio Time19_SerieB,13,10,30,70,Time9_SerieB,Time19_SerieB,0,4,0,D,2.5,2.0,1.0,0.0,1.0,DV,1.59,3.83,23.68,1.56,3.46,Sportingbet,2022-01-06,0.6289308176100629,0.2610966057441253,0.04222972972972973,0.641025641025641,0.28901734104046245,0.9322571530839179,0.6746323324305447,0.2800692972753436,0.04529837029411174,0.9300429820661034,0.6892430278884463,0.31075697211155384
2022-01-09,Brasileiro Série B,14,Time5_SerieB,Time14_SerieB,4,2,H,Estádio Time5_SerieB,10,13,68,32,Time14_SerieB,Time5_SerieB,2,4,0,D,1.0,2.0,0.0,0.0,1.0,D,2.22,4.94,4.85,1.86,3.12,Sportingbet,2022-01-07,0.4504504504504504,0.20242914979757085,0.2061855670103093,0.5376344086021505,0.3205128205128205,0.8590651672583306,0.5243495692975698,0.23563887527137753,0.2400115554310526,0.858147229114971,0.6265060240963856,0.37349397590361444
2022-01-09,Brasileiro Série B,35,Time19_SerieB,Time11_SerieB,1,2,A,Estádio Time19_SerieB,10,7,60,40,Time11_SerieB,Time19_SerieB,2,1,0,V,1.0,3.0,0.0,0.0,1.0,D,4.11,4.62,2.17,1.76,2.84,Sportingbet,2022-01-08,0.24330900243309,0.21645021645021645,0.4608294930875576,0.5681818181818182,0.35211267605633806,0.920588711970864,0.264297182084925,0.2351215191274982,0.5005812987875768,0.9202944942381563,0.6173913043478261,0.38260869565217387
2022-01-09,Brasileiro Série B,35,Time19_SerieB,Time11_SerieB,1,2,A,Estádio Time19_SerieB,10,7,60,40,Time19_SerieB,Time11_SerieB,1,2,1,D,4.0,0.0,1.0,0.0,0.0,V,8.1,4.02,1.81,1.73,2.88,Sportingbet,2022-01-07,0.1234567901234568,0.24875621890547267,0.5524861878453039,0.5780346820809249,0.3472222222222222,0.9246991968742333,0.13351021666373086,0.2690131231284129,0.5974766602078563,0.9252569043031471,0.6247288503253796,0.3752711496746204
2022-01-09,Brasileiro Série B,14,Time5_SerieB,Time14_SerieB,4,2,H,Estádio Time5_SerieB,10,13,68,32,Time5_SerieB,Time14_SerieB,4,2,1,V,,,,,,,2.02,4.3,5.48,1.81,2.79,Betano,2022-01-07,0.49504950495049505,0.23255813953488372,0.18248175182481752,0.5524861878453039,0.35842293906810035,0.9100893963101963,0.5439570079132772,0.255533292089493,0.2005096999972299,0.9109091269134042,0.6065217391304348,0.3934782608695652
2022-01-13,Brasileiro Série B,37,Time2_SerieB,Time12_SerieB,2,1,H,Estádio Time2_SerieB,16,8,46,54,Time12_SerieB,Time2_SerieB,1,2,0,D,2.0,2.5,1.0,0.0,1.0,VD,1.67,3.94,11.95,1.53,3.56,Sportingbet,2022-01-12,0.5988023952095809,0.25380710659898476,0.08368200836820085,0.6535947712418301,0.2808988764044944,0.9362915101767665,0.6395469666242413,0.2710770137722037,0.08937601960355505,0.9344936476463245,0.6994106090373281,0.3005893909626719
2022-01-13,Brasileiro Série B,37,Time2_SerieB,Time12_SerieB,2,1,H,Estádio Time2_SerieB,16,8,46,54,Time2_SerieB,Time12_SerieB,2,1,1,V,2.0,2.5,1.0,0.0,1.0,VD,1.52,4.38,16.62,1.66,2.89,Bet365,2022-01-10,0.6578947368421053,0.22831050228310504,0.06016847172081829,0.6024096385542169,0.3460207612456747,0.9463737108460286,0.695174357975316,0.24124772240239278,0.06357791962229123,0.9484303997998916,0.6351648351648352,0.3648351648351648
2022-01-14,Brasileiro Série B,34,Time1_SerieB,Time13_SerieB,3,4,A,Estádio Time1_SerieB,16,15,63,37,Time13_SerieB,Time1_SerieB,4,3,0,V,4.0,1.0,1.0,0.0,0.0,V,9.97,4.36,1.74,1.69,3.2,Betfair,2022-01-11,0.10030090270812436,0.2293577981651376,0.5747126436781609,0.591715976331361,0.3125,0.9043713445514229,0.11090676779224423,0.25361020066254014,0.6354830315452156,0.904215976331361,0.65439672801636,0.34560327198364005
2022-01-14,Brasileiro Série B,34,Time1_SerieB,Time13_SerieB,3,4,A,Estádio Time1_SerieB,16,15,63,37,Time1_SerieB,Time13_SerieB,3,4,1,D,1.0,3.0,0.0,0.0,1.0,D,9.2,5.09,1.75,1.79,3.14,Betfair,2022-01-12,0.10869565217391305,0.19646365422396858,0.5714285714285714,0.5586592178770949,0.3184713375796178,0.8765878778264531,0.12399858008923165,0.2241231702988077,0.6518782496119606,0.8771305554567128,0.6369168356997971,0.3630831643002028
2022-01-16,Brasileiro Série B,28,Time1_SerieB,Time19_SerieB,0,0,D,Estádio Time1_SerieB,9,7,42,58,Time1_SerieB,Time19_SerieB,0,0,1,E,2.0,3.5,0.0,0.0,2.0,DD,3.91,2.29,4.01,2.28,1.99,Betfair,2022-01-13,0.2557544757033248,0.4366812227074236,0.24937655860349128,0.4385964912280702,0.5025125628140703,0.9418122570142398,0.27155568830047405,0.46366058570080937,0.2647837259987166,0.9411090540421405,0.46604215456674475,0.5339578454332552
2022-01-16,Brasileiro Série B,28,Time1_SerieB,Time19_SerieB,0,0,D,Estádio Time1_SerieB,9,7,42,58,Time19_SerieB,Time1_SerieB,0,0,0,E,2.5,1.0,1.0,0.0,1.0,VD,4.59,2.68,3.33,2.58,1.99,Sportingbet,2022-01-14,0.2178649237472767,0.3731343283582089,0.3003003003003003,0.38759689922480617,0.5025125628140703,0.891299552405786,0.2444351320038455,0.4186407671259891,0.3369241008701654,0.8901094620388765,0.43544857768052514,0.5645514223194747
2022-01-16,Brasileiro Série B,36,Time15_SerieB,Time17_SerieB,3,1,H,Estádio Time15_SerieB,13,12,69,31,Time17_SerieB,Time15_SerieB,1,3,0,D,3.0,1.0,1.0,0.0,0.0,V,1.87,5.07,6.46,1.83,2.95,Bet365,2022-01-13,0.53475935828877,0.1972386587771203,0.15479876160990713,0.5464480874316939,0.3389830508474576,0.8867967786757974,0.6030235688127954,0.22241697705718488,0.17455945413001975,0.8854311382791515,0.6171548117154811,0.38284518828451886
2022-01-16,Brasileiro Série B,36,Time15_SerieB,Time17_SerieB,3,1,H,Estádio Time15_SerieB,13,12,69,31,Time15_SerieB,Time17_SerieB,3,1,1,V,1.0,1.0,0.0,1.0,0.0,E,1.59,5.11,11.04,1.79,2.81,Betano,2022-01-13,0.6289308176100629,0.19569471624266144,0.09057971014492755,0.5586592178770949,0.35587188612099646,0.9152052439976519,0.6872019382918619,0.21382604342153827,0.09897201828659971,0.9145311039980915,0.6108695652173912,0.3891304347826087
2022-01-17,Brasileiro Série B,20,Time3_SerieB,Time8_SerieB,3,1,H,Estádio Time3_SerieB,14,6,31,69,Time8_SerieB,Time3_SerieB,1,3,0,D,2.0,0.0,1.0,0.0,0.0,V,2.15,5.4,4.96,1.8,3.37,Bet365,2022-01-15,0.46511627906976744,0.18518518518518517,0.20161290322580647,0.5555555555555556,0.29673590504451036,0.8519143674807591,0.545965999429247,0.21737535162460758,0.23665864894614538,0.852291460600066,0.6518375241779497,0.34816247582205023
2022-01-17,Brasileiro Série B,20,Time3_SerieB,Time8_SerieB,3,1,H,Estádio Time3_SerieB,14,6,31,69,Time3_SerieB,Time8_SerieB,3,1,1,V,,,,,,,1.6,3.77,265.81,1.62,3.59,Bet365,2022-01-16,0.625,0.26525198938992045,0.003762085700312253,0.6172839506172839,0.2785515320334262,0.8940140750902327,0.6990941389115366,0.29669777778738954,0.00420808330107392,0.8958354826507101,0.6890595009596929,0.31094049904030713
2022-01-18,Brasileiro Série B,24,Time16_SerieB,Time10_SerieB,3,3,D,Estádio Time16_SerieB,9,14,58,42,Time16_SerieB,Time10_SerieB,3,3,1,E,,,,,,,3.81,2.67,4.47,1.69,3.73,Bet365,2022-01-15,0.26246719160104987,0.37453183520599254,0.2237136465324385,0.591715976331361,0.2680965147453083,0.860712673339481,0.30494170671694987,0.4351415365511532,0.25991675673189685,0.8598124910766693,0.6881918819188192,0.3118081180811808
2022-01-18,Brasileiro Série B,24,Time16_SerieB,Time10_SerieB,3,3,D,Estádio Time16_SerieB,9,14,58,42,Time10_SerieB,Time16_SerieB,3,3,0,E,3.5,2.0,2.0,0.0,0.0,VV,4.02,2.29,5.04,1.72,3.31,Bet365,2022-01-15,0.24875621890547267,0.4366812227074236,0.1984126984126984,0.5813953488372093,0.3021148036253776,0.8838501400255947,0.2814461497944314,0.4940670402504865,0.22448680995508213,0.883510152462587,0.658051689860835,0.34194831013916493
2022-01-21,Brasileiro Série B,36,Time8_SerieB,Time12_SerieB,3,4,A,Estádio Time8_SerieB,10,10,62,38,Time8_SerieB,Time12_SerieB,3,4,1,D,1.5,1.5,1.0,0.0,1.0,VD,14.15,4.76,1.57,1.68,3.09,Sportingbet,2022-01-20,0.0706713780918728,0.21008403361344538,0.6369426751592356,0.5952380952380952,0.3236245954692557,0.9176980868645538,0.07700939895530524,0.22892499899528765,0.6940656020494071,0.9188626907073509,0.6477987421383647,0.35220125786163525
2022-01-21,Brasileiro Série B,9,Time1_SerieB,Time19_SerieB,4,4,D,Estádio Time1_SerieB,9,13,49,51,Time1_SerieB,Time19_SerieB,4,4,1,E,1.3333333333333333,2.333333333333333,0.0,1.0,2.0,DDE,3.48,2.56,4.03,1.71,2.94,Betfair,2022-01-18,0.28735632183908044,0.390625,0.24813895781637715,0.5847953216374269,0.3401360544217687,0.9261202796554576,0.31027969924812027,0.42178646616541354,0.26793383458646614,0.9249313760591955,0.6322580645161291,0.367741935483871
2022-01-21,Brasileiro Série B,9,Time1_SerieB,Time19_SerieB,4,4,D,Estádio Time1_SerieB,9,13,49,51,Time19_SerieB,Time1_SerieB,4,4,0,E,1.6666666666666667,0.6666666666666666,1.0,1.0,1.0,VDE,4.56,2.36,3.94,1.72,3.2,Pinnacle,2022-01-18,0.2192982456140351,0.42372881355932207,0.25380710659898476,0.5813953488372093,0.3125,0.8968341657723419,0.24452485641554292,0.47247175646393036,0.2830033871205268,0.8938953488372093,0.6504065040650406,0.34959349593495936
2022-01-21,Brasileiro Série B,36,Time8_SerieB,Time12_SerieB,3,4,A,Estádio Time8_SerieB,10,10,62,38,Time12_SerieB,Time8_SerieB,4,3,0,V,1.6666666666666667,2.333333333333333,1.0,0.0,2.0,VDD,19.64,4.37,1.69,1.77,3.28,Betfair,2022-01-18,0.05091649694501018,0.22883295194508008,0.591715976331361,0.5649717514124294,0.3048780487804878,0.8714654252214512,0.05842629606570061,0.26258408575065445,0.678989618183645,0.8698498001929171,0.6495049504950495,0.35049504950495053
2022-01-22,Brasileiro Série B,21,Time9_SerieB,Time13_SerieB,0,3,A,Estádio Time9_SerieB,14,13,69,31,Time9_SerieB,Time13_SerieB,0,3,1,D,1.6666666666666667,2.6666666666666665,1.0,0.0,2.0,DVD,6.26,5.19,1.9,1.81,3.06,Sportingbet,2022-01-21,0.1597444089456869,0.19267822736030826,0.5263157894736842,0.5524861878453039,0.32679738562091504,0.8787384257796793,0.18178835050254036,0.2192668736311951,0.5989447758662646,0.879283573466219,0.6283367556468172,0.3716632443531827
2022-01-22,Brasileiro Série B,21,Time9_SerieB,Time13_SerieB,0,3,A,Estádio Time9_SerieB,14,13,69,31,Time13_SerieB,Time9_SerieB,3,0,0,V,4.0,2.0,2.0,0.0,0.0,VV,5.77,3.7,2.18,1.76,2.98,Sportingbet,2022-01-21,0.1733102253032929,0.27027027027027023,0.4587155963302752,0.5681818181818182,0.33557046979865773,0.9022960919038383,0.19207688790672867,0.2995361197896822,0.5083869923035891,0.903752287980476,0.6286919831223629,0.3713080168776371
2022-01-23,Brasileiro Série B,35,Time9_SerieB,Time2_SerieB,4,1,H,Estádio Time9_SerieB,15,10,50,50,Time2_SerieB,Time9_SerieB,1,4,0,D,2.0,2.0,2.0,0.0,1.0,VDV,1.62,4.8,14.65,1.7,3.26,Betfair,2022-01-22,0.6172839506172839,0.20833333333333334,0.06825938566552901,0.5882352941176471,0.3067484662576687,0.8938766696161463,0.6905694841351677,0.23306720089561914,0.0763633149692131,0.8949837603753158,0.657258064516129,0.34274193548387094
2022-01-23,Brasileiro Série B,35,Time9_SerieB,Time2_SerieB,4,1,H,Estádio Time9_SerieB,15,10,50,50,Time9_SerieB,Time2_SerieB,4,1,1,V,1.25,2.75,1.0,0.0,3.0,DVDD,2.09,4.66,4.22,1.71,2.88,Sportingbet,2022-01-21,0.47846889952153115,0.2145922746781116,0.23696682464454977,0.5847953216374269,0.3472222222222222,0.9300279988441925,0.5144671989619196,0.2307374347275562,0.25479536631052413,0.9320175438596491,0.6274509803921569,0.37254901960784315
2022-01-24,Brasileiro Série B,14,Time7_SerieB,Time14_SerieB,3,2,H,Estádio Time7_SerieB,12,14,37,63,Time14_SerieB,Time7_SerieB,2,3,0,D,1.5,3.0,0.0,0.0,2.0,DD,1.86,3.87,11.95,1.73,3.31,Betano,2022-01-21,0.5376344086021505,0.25839793281653745,0.08368200836820085,0.5780346820809249,0.3021148036253776,0.8797143497868888,0.6111465713073712,0.2937293598531551,0.09512406883947369,0.8801494857063026,0.6567460317460317,0.3432539682539682
2022-01-24,Brasileiro Série B,14,Time7_SerieB,Time14_SerieB,3,2,H,Estádio Time7_SerieB,12,14,37,63,Time7_SerieB,Time14_SerieB,3,2,1,V,1.0,0.5,1.0,1.0,0.0,VE,1.6,5.2,12.65,1.62,3.57,Bet365,2022-01-23,0.625,0.1923076923076923,0.07905138339920949,0.6172839506172839,0.2801120448179272,0.8963590757069018,0.6972652109391563,0.21454314182743267,0.08819164723341107,0.8973959954352111,0.6878612716763005,0.31213872832369943
2022-01-24,Brasileiro Série B,22,Time15_SerieB,Time16_SerieB,1,0,H,Estádio Time15_SerieB,13,6,57,43,Time15_SerieB,Time16_SerieB,1,0,1,V,2.0,1.0,1.0,1.0,0.0,EV,2.12,4.13,5.54,3.11,1.74,Betano,2022-01-21,0.4716981132075471,0.24213075060532688,0.18050541516245489,0.3215434083601286,0.5747126436781609,0.8943342789753289,0.5274293117199854,0.2707385328925833,0.20183215538743127,0.8962560520382895,0.35876288659793815,0.6412371134020618
2022-01-24,Brasileiro Série B,21,Time7_SerieB,Time11_SerieB,0,0,D,Estádio Time7_SerieB,12,6,47,53,Time7_SerieB,Time11_SerieB,0,0,1,E,2.0,1.0,1.0,0.0,0.0,V,3.56,2.49,3.85,3.53,1.52,Betfair,2022-01-23,0.2808988764044944,0.4016064257028112,0.2597402597402597,0.28328611898017,0.6578947368421053,0.9422455618475652,0.29811642291390034,0.42622267693714255,0.27566090014895717,0.9411808558222753,0.300990099009901,0.6990099009900991
2022-01-24,Brasileiro Série B,22,Time15_SerieB,Time16_SerieB,1,0,H,Estádio Time15_SerieB,13,6,57,43,Time16_SerieB,Time15_SerieB,0,1,0,D,3.0,3.0,0.0,1.0,0.0,E,2.04,5.3,4.32,3.54,1.59,Sportingbet,2022-01-21,0.49019607843137253,0.18867924528301888,0.23148148148148145,0.2824858757062147,0.6289308176100629,0.9103568051958728,0.5384658802280297,0.20725856521984537,0.2542755545521251,0.9114166933162775,0.3099415204678363,0.6900584795321638
2022-01-24,Brasileiro Série B,21,Time7_SerieB,Time11_SerieB,0,0,D,Estádio Time7_SerieB,12,6,47,53,Time11_SerieB,Time7_SerieB,0,0,0,E,1.5,2.0,1.0,0.0,1.0,DV,3.6,2.74,3.8,2.54,1.95,Sportingbet,2022-01-23,0.2777777777777778,0.36496350364963503,0.2631578947368421,0.39370078740157477,0.5128205128205129,0.905899176164255,0.306632112145129,0.4028743079279067,0.2904935799269643,0.9065213002220877,0.4342984409799554,0.5657015590200446
2022-01-25,Brasileiro Série B,19,Time5_SerieB,Time15_SerieB,0,2,A,Estádio Time5_SerieB,7,9,46,54,Time15_SerieB,Time5_SerieB,2,0,0,V,1.6666666666666667,0.6666666666666666,2.0,1.0,0.0,EVV,6.76,3.87,2.17,2.45,2.19,Bet365,2022-01-23,0.14792899408284024,0.25839793281653745,0.4608294930875576,0.4081632653061224,0.4566210045662101,0.8671564199869353,0.17059089994982563,0.2979830707133905,0.531426029336784,0.8647842698723325,0.4719827586206896,0.5280172413793104
2022-01-25,Brasileiro Série B,19,Time5_SerieB,Time15_SerieB,0,2,A,Estádio Time5_SerieB,7,9,46,54,Time5_SerieB,Time15_SerieB,0,2,1,D,4.0,2.0,1.0,0.0,0.0,V,10.73,4.52,1.61,2.64,1.79,Pinnacle,2022-01-24,0.09319664492078285,0.22123893805309736,0.6211180124223602,0.3787878787878788,0.5586592178770949,0.9355535953962404,0.09961657501974619,0.23647917034554794,0.6639042546347059,0.9374470966649737,0.40406320541760726,0.5959367945823928
